SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
884157	s	Synset('edified.s.01')	['edified']	1	"instructed and encouraged in moral, intellectual, and spiritual improvement"
885695	a	Synset('enthusiastic.a.01')	['enthusiastic']	1	having or showing great excitement and interest
886117	s	Synset('ardent.s.02')	"['ardent', 'warm']"	1	characterized by strong enthusiasm
886253	s	Synset('avid.s.02')	"['avid', 'zealous']"	1	marked by active interest and enthusiasm
886448	s	Synset('crazy.s.05')	"['crazy', 'wild', 'dotty', 'gaga']"	1	intensely enthusiastic about or preoccupied with
886681	s	Synset('evangelical.s.03')	"['evangelical', 'evangelistic']"	1	marked by ardent or zealous enthusiasm for a cause
886804	s	Synset('glowing.s.01')	['glowing']	1	highly enthusiastic
886895	s	Synset('gung_ho.s.01')	['gung_ho']	1	very enthusiastic and dedicated
886980	s	Synset('overenthusiastic.s.01')	['overenthusiastic']	1	unduly enthusiastic
889831	a	Synset('equal.a.01')	['equal']	1	"having the same quantity, value, or measure as another"
890351	s	Synset('equivalent.s.01')	"['equivalent', 'tantamount']"	1	being essentially equal to something
890622	s	Synset('close.s.06')	"['close', 'tight']"	1	(of a contest or contestants) evenly matched
890781	s	Synset('coequal.s.01')	['coequal']	1	having the same standing before the law
890874	s	Synset('coordinate.s.01')	['coordinate']	1	"of equal importance, rank, or degree"
890985	s	Synset('equidistant.s.01')	['equidistant']	1	the same distance apart at every point
891081	s	Synset('equilateral.s.01')	['equilateral']	1	having all sides or faces equal
891170	s	Synset('even.s.02')	"['even', 'fifty-fifty']"	1	equal in degree or extent or amount; or equally matched or balanced
891468	s	Synset('half-and-half.s.01')	['half-and-half']	1	in equal parts
891569	s	Synset('isochronal.s.01')	"['isochronal', 'isochronous']"	1	equal in duration or interval
891705	s	Synset('isoclinal.s.01')	"['isoclinal', 'isoclinic']"	1	having equal magnetic inclinations
891807	s	Synset('isometric.s.03')	"['isometric', 'isometrical']"	1	having equal dimensions or measurements
891970	s	Synset('isothermal.s.01')	['isothermal']	1	of a process or change taking place at constant temperature
892104	s	Synset('quits.s.01')	['quits']	1	on equal terms by payment or requital
892243	s	Synset('tied.s.05')	"['tied', 'even', 'level']"	1	of the score in a contest
893441	a	Synset('balanced.a.01')	['balanced']	1	being in a state of proper equilibrium
894029	s	Synset('harmonious.s.02')	"['harmonious', 'proportionate', 'symmetrical']"	1	exhibiting equivalence or correspondence among constituents of an entity or between different entities
894980	a	Synset('isotonic.a.01')	"['isotonic', 'isosmotic']"	1	(used of solutions) having the same or equal osmotic pressure
897223	s	Synset('straightforward.s.01')	['straightforward']	1	free from ambiguity
904163	a	Synset('estimable.a.01')	['estimable']	1	deserving of respect or high regard
904290	s	Synset('admirable.s.01')	['admirable']	1	deserving of the highest esteem or admiration
905386	a	Synset('ethical.a.02')	['ethical']	1	conforming to accepted standards of social or professional behavior
905905	a	Synset('complimentary.a.01')	['complimentary']	1	conveying or resembling a compliment
908929	a	Synset('euphoric.a.01')	['euphoric']	1	exaggerated feeling of well-being or elation
909545	a	Synset('even.a.03')	['even']	1	being level or straight or regular and without variation as e.g. in shape or texture; or being in the same plane or at the same height as something else (i.e. even with)
911204	s	Synset('true.s.12')	"['true', 'straight']"	1	accurately fitted; level
912980	s	Synset('pebble-grained.s.01')	['pebble-grained']	1	(of leather) having a rough surface as the result of being treated with a patterned roller
914421	a	Synset('exact.a.01')	['exact']	0.333	marked by strict and particular and complete accordance with fact
914808	s	Synset('direct.s.09')	"['direct', 'verbatim']"	1	in precisely the same words used by a writer or speaker
915976	s	Synset('approximate.s.01')	"['approximate', 'approximative', 'rough']"	1	not quite exact or correct
916706	a	Synset('convertible.a.01')	"['convertible', 'exchangeable']"	1	capable of being exchanged for or replaced by something of equal value
917613	a	Synset('exchangeable.a.01')	['exchangeable']	1	suitable to be exchanged
917956	s	Synset('fungible.s.01')	['fungible']	1	of goods or commodities; freely exchangeable for or replaceable by another of like nature or kind in the satisfaction of an obligation
920881	a	Synset('unexcited.a.01')	['unexcited']	1	not excited
921014	a	Synset('exciting.a.01')	['exciting']	1	creating or arousing excitement
921631	s	Synset('electric.s.03')	"['electric', 'galvanic', 'galvanizing', 'galvanising']"	1	affected by emotion as if by electricity; thrilling
923321	a	Synset('exculpatory.a.01')	['exculpatory']	1	clearing of guilt or blame
923993	a	Synset('inculpatory.a.01')	"['inculpatory', 'inculpative']"	1	causing blame to be imputed to
924257	s	Synset('accusative.s.01')	"['accusative', 'accusatory', 'accusing', 'accusive']"	1	containing or expressing accusation
924791	s	Synset('condemnatory.s.01')	"['condemnatory', 'condemning']"	1	containing or imposing condemnation or censure
924952	s	Synset('criminative.s.01')	"['criminative', 'criminatory', 'incriminating', 'incriminatory']"	1	charging or suggestive of guilt or blame
925177	s	Synset('damnatory.s.01')	"['damnatory', 'damning']"	1	threatening with damnation
925287	s	Synset('recriminative.s.01')	"['recriminative', 'recriminatory']"	1	countering one charge with another
929567	a	Synset('expected.a.01')	['expected']	1	considered likely or probable to happen or arrive
929916	s	Synset('due.s.02')	['due']	1	scheduled to arrive
931555	a	Synset('expedient.a.01')	['expedient']	1	serving to promote your interest
931833	s	Synset('advantageous.s.02')	['advantageous']	1	appropriate for achieving a particular end; implies a lack of concern for fairness
931974	s	Synset('opportunist.s.01')	"['opportunist', 'opportunistic', 'timeserving']"	1	"taking immediate advantage, often unethically, of any circumstance of possible benefit"
932184	s	Synset('carpetbag.s.02')	"['carpetbag', 'carpetbagging']"	1	presumptuously seeking success or a position in a new locality
934199	a	Synset('cheap.a.01')	"['cheap', 'inexpensive']"	1	relatively low in price or charging low prices
934966	s	Synset('low-budget.s.01')	['low-budget']	1	made on or suited to a limited budget
935500	a	Synset('experienced.a.01')	"['experienced', 'experient']"	1	having experience; having knowledge or skill from observation or participation
936740	a	Synset('inexperienced.a.01')	"['inexperienced', 'inexperient']"	1	lacking practical experience or training
938801	a	Synset('explicable.a.01')	['explicable']	1	capable of being explicated or accounted for
939105	a	Synset('inexplicable.a.01')	"['inexplicable', 'incomprehensible']"	1	incapable of being explained or accounted for
939895	s	Synset('paradoxical.s.01')	"['paradoxical', 'self-contradictory']"	1	seemingly contradictory but nonetheless possibly true
948103	a	Synset('external.a.01')	['external']	1	happening or arising or located outside or beyond some limits or especially surface
948384	s	Synset('outer.s.03')	['outer']	1	being on or toward the outside of the body
948514	s	Synset('outside.s.03')	['outside']	1	"originating or belonging beyond some bounds:""the outside world"""
950706	a	Synset('outward.a.01')	['outward']	1	relating to physical reality rather than with thoughts or the mind
951003	s	Synset('external.s.04')	['external']	1	purely outward or superficial
957099	s	Synset('fair-and-square.s.01')	['fair-and-square']	1	just and honest
958151	a	Synset('equitable.a.01')	"['equitable', 'just']"	0.5	fair to all parties as dictated by reason and conscience
958475	s	Synset('honest.s.07')	"['honest', 'fair']"	1	gained or earned without cheating or stealing
958615	s	Synset('evenhanded.s.01')	['evenhanded']	1	without partiality
958880	a	Synset('faithful.a.01')	['faithful']	1	steadfast in affection or allegiance
959244	s	Synset('firm.s.10')	"['firm', 'loyal', 'truehearted', 'fast']"	1	unwavering in devotion to friend or vow or cause
959530	s	Synset('true.s.03')	['true']	1	devoted (sometimes fanatically) to a cause or concept or truth
960629	a	Synset('faithful.a.03')	['faithful']	1	"not having sexual relations with anyone except your husband or wife, or your boyfriend or girlfriend"
960856	s	Synset('true_to.s.01')	['true_to']	1	sexually faithful
961392	a	Synset('loyal.a.01')	['loyal']	1	steadfast in allegiance or duty
961667	s	Synset('allegiant.s.01')	['allegiant']	1	steadfast in devotion (especially to your lawful monarch or government)
961908	s	Synset('doglike.s.01')	['doglike']	1	resembling a dog; especially in devotion
962025	s	Synset('hard-core.s.02')	"['hard-core', 'hardcore']"	1	intensely loyal
962135	s	Synset('leal.s.01')	['leal']	1	faithful and true
962306	s	Synset('liege.s.01')	['liege']	1	owing or owed feudal allegiance and service
962476	s	Synset('true-blue.s.01')	['true-blue']	1	marked by unswerving loyalty
965606	a	Synset('familiar.a.01')	['familiar']	1	well known or easily recognized
965894	s	Synset('acquainted.s.01')	['acquainted']	1	having fair knowledge of
966037	s	Synset('beaten.s.02')	['beaten']	1	much trodden and worn smooth or bare
966167	s	Synset('long-familiar.s.01')	"['long-familiar', 'well-known']"	1	frequently experienced; known closely or intimately
966357	s	Synset('old.s.03')	['old']	1	(used for emphasis) very familiar
967129	a	Synset('strange.a.01')	"['strange', 'unusual']"	1	being definitely out of the ordinary and unexpected; slightly odd or even a bit weird
969333	s	Synset('other.s.04')	['other']	1	very unusual; different in character or quality from the normal or expected
970249	a	Synset('familiar.a.02')	['familiar']	1	within normal everyday experience; common and ordinary; not strange
970610	s	Synset('common.s.04')	"['common', 'usual']"	1	commonly encountered
970803	s	Synset('common_or_garden.s.01')	['common_or_garden']	1	the usual or familiar type
970947	s	Synset('everyday.s.03')	['everyday']	1	commonplace and ordinary
971075	a	Synset('fashionable.a.01')	"['fashionable', 'stylish']"	1	being or in accordance with current social fashions
971506	s	Synset('latest.s.02')	"['latest', 'a_la_mode', 'in_style', 'in_vogue', 'modish']"	1	in the current fashion or style
971660	s	Synset('cool.s.06')	['cool']	1	fashionable and attractive at the time; often skilled or socially adept
971933	s	Synset('dapper.s.01')	"['dapper', 'dashing', 'jaunty', 'natty', 'raffish', 'rakish', 'spiffy', 'snappy', 'spruce']"	1	marked by up-to-dateness in dress and manners
972236	s	Synset('faddish.s.01')	"['faddish', 'faddy']"	1	intensely fashionable for a short time
972354	s	Synset('groovy.s.02')	"['groovy', 'swagger']"	1	(British informal) very chic
972501	s	Synset('in.s.03')	['in']	1	currently fashionable
972642	s	Synset('up-to-date.s.02')	"['up-to-date', 'cutting-edge', 'with-it']"	1	in accord with the most fashionable ideas or style
972902	s	Synset('mod.s.01')	"['mod', 'modern', 'modernistic']"	1	relating to a recently developed fashion or style; 
973192	s	Synset('old-time.s.01')	"['old-time', 'quaint', 'olde_worlde']"	1	attractively old-fashioned (but not necessarily authentic)
973434	s	Synset('swank.s.01')	"['swank', 'swanky']"	1	imposingly fashionable and elegant
973568	s	Synset('trendsetting.s.01')	"['trendsetting', 'trend-setting']"	1	initiating or popularizing a trend
973677	s	Synset('trendy.s.01')	"['trendy', 'voguish']"	1	in accord with the latest fad
975171	a	Synset('stylish.a.01')	"['stylish', 'fashionable']"	1	having elegance or taste or refinement in manners or dress
975487	s	Synset('chic.s.01')	"['chic', 'smart', 'voguish']"	1	elegant and stylish
975778	s	Synset('classy.s.01')	"['classy', 'posh', 'swish']"	1	elegant and fashionable
981304	s	Synset('lazy.s.01')	['lazy']	1	moving slowly and gently
983196	s	Synset('largo.s.01')	['largo']	1	very slow in tempo and broad in manner
985608	a	Synset('fastidious.a.02')	"['fastidious', 'exacting']"	1	having complicated nutritional requirements; especially growing only in special artificial cultures
986027	a	Synset('fat.a.01')	['fat']	1	having an (over)abundance of flesh
986766	s	Synset('chubby.s.01')	"['chubby', 'embonpoint', 'plump']"	1	sufficiently fat so as to have a pleasing fullness of figure; 
995119	a	Synset('favorable.a.02')	"['favorable', 'favourable']"	1	(of winds or weather) tending to promote or facilitate
995775	a	Synset('favorable.a.01')	"['favorable', 'favourable']"	1	encouraging or approving or pleasing
996089	s	Synset('approving.s.01')	"['approving', 'affirmative', 'approbative', 'approbatory', 'plausive']"	1	expressing or manifesting praise or approval
996343	s	Synset('indulgent.s.03')	['indulgent']	1	being favorably inclined
999817	a	Synset('felicitous.a.01')	['felicitous']	1	exhibiting an agreeably appropriate manner or style
