SYN ID	SYN POS	SYN	SYN TERMS	CONFIDENCE SCORE	GLOSS
1843746	s	Synset('braced.s.01')	['braced']	-1.000	positioned so as to be ready for confrontation or danger
1843906	s	Synset('embattled.s.01')	['embattled']	-1.000	prepared for battle
1844002	s	Synset('equipped.s.03')	['equipped', 'fitted_out']	-1.000	prepared with proper equipment
1844141	s	Synset('oven-ready.s.01')	['oven-ready']	-1.000	prepared before sale and ready to be cooked
1844241	s	Synset('preconditioned.s.01')	['preconditioned']	-1.000	having already been put into a suitable condition
1844441	s	Synset('precooked.s.01')	['precooked']	-1.000	cooked partially or completely beforehand
1844585	s	Synset('processed.s.01')	['processed']	-1.000	subjected to a special process or treatment
1844742	s	Synset('ready.s.04')	['ready']	-1.000	made suitable and available for immediate use
1844858	s	Synset('spread.s.02')	['spread']	-1.000	prepared or arranged for a meal; especially having food set out
1845002	s	Synset('up.s.05')	['up']	-1.000	(usually followed by `on' or `for') in readiness
1846413	a	Synset('present.a.02')	['present']	-1.000	being or existing in a specified place
1846815	s	Synset('attendant.s.01')	['attendant']	-1.000	being present (at meeting or event etc.) "attendant members of the congreation"
1847022	s	Synset('ever-present.s.01')	['ever-present']	-1.000	being always present
1847101	s	Synset('existing.s.03')	['existing']	-1.000	existing in something specified
1847242	s	Synset('here.s.01')	['here']	-1.000	being here now
1847349	s	Synset('naturally_occurring.s.01')	['naturally_occurring']	-1.000	existing by nature and without artificial aid
1847515	s	Synset('omnipresent.s.01')	['omnipresent', 'ubiquitous']	-1.000	being present everywhere at once
1848355	a	Synset('ostentatious.a.01')	['ostentatious', 'pretentious']	-1.000	intended to attract notice and impress others
1849288	a	Synset('pretentious.a.01')	['pretentious']	-1.000	making claim to or creating an appearance of (often undeserved) importance or distinction
1861205	a	Synset('public.a.01')	['public']	-1.000	not private; open to or concerning the people as a whole
1861648	s	Synset('in_the_public_eye.s.01')	['in_the_public_eye']	-1.000	of great interest to the public
1861776	s	Synset('national.s.04')	['national']	-1.000	owned or maintained for the public by the national government
1861910	s	Synset('open.s.04')	['open']	-1.000	open to or in view of all
1862055	s	Synset('semipublic.s.01')	['semipublic']	-1.000	having some of the features of public institution
1862161	s	Synset('state-supported.s.01')	['state-supported']	-1.000	supported and operated by the government of a state
1862296	s	Synset('unexclusive.s.01')	['unexclusive', 'unrestricted']	-1.000	accessible to all
1891773	s	Synset('conceited.s.01')	['conceited', 'egotistic', 'egotistical', 'self-conceited', 'swollen', 'swollen-headed', 'vain']	-0.333	characteristic of false pride; having an exaggerated sense of self-importance
1894758	a	Synset('provident.a.01')	['provident']	-1.000	providing carefully for the future
1895099	s	Synset('careful.s.05')	['careful', 'thrifty']	-1.000	mindful of the future in spending money
1904485	s	Synset('hybrid.s.01')	['hybrid', 'intercrossed']	-1.000	produced by crossbreeding
1905653	a	Synset('pure.a.01')	['pure']	-1.000	free of extraneous elements of any kind
1906817	s	Synset('fine.s.06')	['fine']	-1.000	free from impurities; having a high or specified degree of purity
1911415	a	Synset('unqualified.a.02')	['unqualified']	-1.000	not meeting the proper standards and requirements and training
1911589	s	Synset('quack.s.01')	['quack']	-1.000	medically unqualified
1912613	a	Synset('untrained.a.01')	['untrained']	-1.000	not disciplined or conditioned or made adept by training
1913089	s	Synset('undisciplined.s.01')	['undisciplined']	-1.000	not subjected to discipline
1913715	a	Synset('unqualified.a.01')	['unqualified']	-1.000	not limited or restricted
1913931	s	Synset('categoric.s.02')	['categoric', 'categorical', 'flat', 'unconditional']	-1.000	not modified or restricted by reservations
1914108	s	Synset('clean.s.02')	['clean', 'clear']	-1.000	free of restrictions or qualifications
1914250	s	Synset('cool.s.05')	['cool']	-1.000	(used of a number or sum) without exaggeration or qualification
1914407	s	Synset('outright.s.01')	['outright', 'straight-out', 'unlimited']	-1.000	without reservation or exception
1923391	a	Synset('unquiet.a.01')	['unquiet']	-1.000	characterized by unrest or disorder
1930512	a	Synset('ready.a.01')	['ready']	-0.667	completely prepared or in condition for immediate action or use or progress
1931034	s	Synset('at_the_ready.s.01')	['at_the_ready']	-1.000	ready for immediate use
1931203	s	Synset('fit.s.02')	['fit', 'primed', 'set']	-1.000	(usually followed by `to' or `for') on the point of or strongly disposed
1931517	s	Synset('in_order.s.01')	['in_order']	-1.000	in a state of proper readiness or preparation or arrangement
1931676	s	Synset('prompt.s.02')	['prompt']	-1.000	ready and willing or quick to act; 
1931807	s	Synset('ripe.s.02')	['ripe']	-1.000	fully prepared or eager
1931926	s	Synset('waiting.s.01')	['waiting', 'ready_and_waiting']	-1.000	being and remaining ready and available for use
1935935	s	Synset('fabricated.s.01')	['fabricated', 'fancied', 'fictional', 'fictitious']	-1.000	formed or conceived by the imagination
1937187	s	Synset('illusional.s.01')	['illusional', 'illusionary']	-1.000	marked by or producing illusion
1937390	s	Synset('illusive.s.01')	['illusive', 'illusory']	-1.000	based on or having the nature of an illusion
1938975	s	Synset('deceptive.s.01')	['deceptive', 'delusory']	-1.000	causing one to believe what is not true or fail to believe what is true
1941999	a	Synset('unrealistic.a.01')	['unrealistic']	-1.000	not realistic
1942507	s	Synset('delusive.s.01')	['delusive', 'false']	-1.000	inappropriate to reality or facts
1948231	s	Synset('debonair.s.01')	['debonair', 'debonaire', 'debonnaire', 'suave']	-1.000	having a sophisticated charm
1951197	s	Synset('rough.s.02')	['rough']	-1.000	(of persons or behavior) lacking refinement or finesse
1952643	s	Synset('natural.s.07')	['natural', 'raw', 'rude']	-1.000	(used especially of commodities) being unprocessed or manufactured using only simple or minimal processes
1957712	s	Synset('cussed.s.01')	['cussed', 'obdurate', 'obstinate', 'unrepentant']	-1.000	stubbornly persistent in wrongdoing
1960656	a	Synset('irregular.a.01')	['irregular']	-0.333	contrary to rule or accepted order or general practice
1961048	s	Synset('asymmetrical.s.02')	['asymmetrical', 'crooked']	-1.000	irregular in shape or outline
1961205	s	Synset('casual.s.06')	['casual', 'occasional']	-1.000	occurring from time to time
1961410	s	Synset('improper.s.02')	['improper', 'unconventional', 'unlawful']	-1.000	not conforming to legality, moral law, or social convention
1961666	s	Synset('randomized.s.01')	['randomized', 'randomised']	-1.000	set up or distributed in a deliberately random way
1962107	a	Synset('irregular.a.04')	['irregular']	-1.000	(of solids) not having clear dimensions that can be measured; volume must be determined with the principle of liquid displacement
1971046	a	Synset('irregular.a.03')	['irregular']	-1.000	(used of the military) not belonging to or engaged in by regular army forces
1977488	s	Synset('careful.s.02')	['careful', 'heedful']	-1.000	cautiously attentive
1983797	a	Synset('disreputable.a.01')	['disreputable']	-1.000	lacking respectability in character or behavior or appearance
1984097	s	Synset('discreditable.s.01')	['discreditable']	-1.000	tending to bring discredit or disrepute; blameworthy
1984252	s	Synset('discredited.s.01')	['discredited', 'damaged']	-1.000	being unjustly brought into disrepute
1984411	s	Synset('ill-famed.s.01')	['ill-famed', 'infamous', 'notorious']	-1.000	known widely and usually unfavorably; 
1984669	s	Synset('louche.s.01')	['louche', 'shady']	-1.000	of questionable taste or morality
1984806	s	Synset('seamy.s.02')	['seamy', 'seedy', 'sleazy', 'sordid', 'squalid']	-1.000	morally degraded
1993843	a	Synset('unrespectable.a.01')	['unrespectable']	-1.000	unworthy of respect
1994602	a	Synset('disrespectful.a.01')	['disrespectful']	-1.000	exhibiting lack of respect; rude and discourteous
1995047	s	Synset('annihilating.s.02')	['annihilating', 'devastating', 'withering']	-1.000	making light of
1995288	s	Synset('contemptuous.s.01')	['contemptuous', 'disdainful', 'insulting', 'scornful']	-1.000	expressing extreme contempt
1995500	s	Synset('contumelious.s.01')	['contumelious']	-1.000	arrogantly insolent
1995596	s	Synset('derisive.s.01')	['derisive', 'gibelike', 'jeering', 'mocking', 'taunting']	-1.000	abusing vocally; expressing contempt or ridicule
1995863	s	Synset('impious.s.02')	['impious', 'undutiful']	-1.000	lacking due respect or dutifulness
1996051	s	Synset('impudent.s.01')	['impudent', 'insolent', 'snotty-nosed', 'flip']	-1.000	marked by casual disrespect
1996288	s	Synset('undeferential.s.01')	['undeferential']	-1.000	not showing courteous respect
1997583	s	Synset('liable.s.04')	['liable']	-1.000	held legally responsible
2005065	s	Synset('suppressive.s.01')	['suppressive']	-1.000	tending to suppress
2011142	a	Synset('unreverberant.a.01')	['unreverberant', 'nonresonant']	-1.000	not reverberant; lacking a tendency to reverberate
2011622	s	Synset('dull.s.11')	['dull', 'thudding']	-1.000	not clear and resonant; sounding as if striking with or against something relatively soft
2012504	a	Synset('irreverent.a.01')	['irreverent']	-1.000	showing lack of due respect or veneration
2012748	s	Synset('blasphemous.s.01')	['blasphemous', 'profane', 'sacrilegious']	-1.000	grossly irreverent toward what is held to be sacred
2013083	s	Synset('aweless.s.02')	['aweless', 'awless', 'disrespectful']	-1.000	neither feeling nor showing respect
2016881	s	Synset('bombastic.s.01')	['bombastic', 'declamatory', 'large', 'orotund', 'tumid', 'turgid']	-1.000	ostentatiously lofty in style
2021050	a	Synset('unrhythmical.a.01')	['unrhythmical', 'unrhythmic']	-1.000	not rhythmic; irregular in beat or accent
2035337	a	Synset('wrong.a.02')	['wrong']	-1.000	contrary to conscience or morality or law
2036077	s	Synset('base.s.04')	['base', 'immoral']	-1.000	not adhering to ethical or moral principles
2037272	a	Synset('unrighteous.a.01')	['unrighteous']	-0.667	not righteous
2039304	s	Synset('hardy.s.02')	['hardy']	-1.000	able to survive under unfavorable weather conditions
2058794	a	Synset('dangerous.a.01')	['dangerous', 'unsafe']	-1.000	involving or causing danger or risk; liable to hurt or harm
2061126	s	Synset('treacherous.s.01')	['treacherous', 'unreliable']	-1.000	dangerously unstable and unpredictable
2073113	a	Synset('dissimilar.a.01')	['dissimilar']	-1.000	not similar
2077469	s	Synset('psychotic.s.01')	['psychotic']	-1.000	characteristic of or suffering from psychosis
2079029	a	Synset('sarcastic.a.01')	['sarcastic']	-0.500	expressing or expressive of ridicule that wounds
2079313	s	Synset('barbed.s.01')	['barbed', 'biting', 'nipping', 'pungent', 'mordacious']	-1.000	capable of wounding
2079507	s	Synset('black.s.09')	['black', 'grim', 'mordant']	-1.000	harshly ironic or sinister
2079732	s	Synset('corrosive.s.02')	['corrosive']	-1.000	spitefully sarcastic
2080110	s	Synset('satirical.s.01')	['satirical', 'satiric']	-1.000	exposing human folly to ridicule
2080318	s	Synset('saturnine.s.01')	['saturnine']	-1.000	bitter or scornful
2086115	a	Synset('conscientious.a.02')	['conscientious']	-1.000	guided by or in accordance with conscience or sense of right and wrong
2086991	a	Synset('unsealed.a.02')	['unsealed']	-1.000	not closed or secured with or as if with a seal
2088404	a	Synset('concealed.a.02')	['concealed']	-1.000	hidden on any grounds for any motive
2090069	s	Synset('secret.s.01')	['secret']	-1.000	not open or public; kept private or not revealed
2090567	s	Synset('blatant.s.01')	['blatant', 'blazing', 'conspicuous']	-1.000	without any attempt at concealment; completely obvious
2097884	s	Synset('insidious.s.01')	['insidious']	-1.000	beguiling but harmful
2098325	a	Synset('selfish.a.01')	['selfish']	-0.333	concerned chiefly or only with yourself and your advantage to the exclusion of others
2098694	s	Synset('egotistic.s.01')	['egotistic', 'egotistical', 'narcissistic', 'self-loving']	-1.000	characteristic of those having an inflated idea of their own importance
2102796	a	Synset('insensible.a.01')	['insensible']	-1.000	incapable of physical sensation
2103052	s	Synset('anesthetic.s.02')	['anesthetic', 'anaesthetic']	-1.000	characterized by insensibility
2103333	s	Synset('asleep.s.02')	['asleep', 'benumbed', 'numb']	-1.000	lacking sensation
2103481	a	Synset('sensitive.a.01')	['sensitive']	-1.000	responsive to physical stimuli
2104600	s	Synset('irritable.s.02')	['irritable']	-1.000	abnormally sensitive to a stimulus
2105375	a	Synset('insensitive.a.01')	['insensitive']	-1.000	not responsive to physical stimuli
2106761	a	Synset('insensitive.a.02')	['insensitive']	-1.000	deficient in human sensibility; not mentally or morally sensitive
2107634	s	Synset('dull.s.10')	['dull']	-1.000	blunted in responsiveness or sensibility
2107827	s	Synset('insensible.s.02')	['insensible', 'unaffected']	-1.000	unaware of or indifferent to
2109678	a	Synset('separate.a.01')	['separate']	-0.667	independent; not united or joint
2110161	s	Synset('apart.s.02')	['apart']	-1.000	having characteristics not shared by others
2110317	s	Synset('asunder.s.01')	['asunder']	-1.000	widely separated especially in space
2110447	s	Synset('detached.s.02')	['detached', 'isolated', 'separated', 'set-apart']	-1.000	being or feeling set or kept apart from others
2110778	s	Synset('discrete.s.01')	['discrete', 'distinct']	-1.000	constituting a separate entity or part
2110993	s	Synset('disjoint.s.01')	['disjoint']	-1.000	having no elements in common
2111095	s	Synset('disjunct.s.03')	['disjunct', 'isolated']	-1.000	marked by separation of or from usually contiguous elements
2111339	s	Synset('isolable.s.01')	['isolable']	-1.000	capable of being isolated or disjoined
2111486	s	Synset('unaccompanied.s.03')	['unaccompanied']	-1.000	(of a state or an event) taking place without something specified occurring at the same time
2115034	s	Synset('putrefactive.s.01')	['putrefactive', 'putrefacient']	-1.000	causing or promoting bacterial putrefaction
2120276	s	Synset('solid.s.12')	['solid']	-1.000	of a substantial character and not frivolous or superficial
2122379	s	Synset('devilish.s.02')	['devilish', 'rascally', 'roguish']	-1.000	playful in an appealingly bold way
